58980617.0 144.14 0
58980711.0 144.82 0
58980897.0 146.59 0
58981059.0 148.03 0
58981152.0 150.17 0
58981245.0 149.78 0
58981338.0 152.1 0
58981431.0 152.84 0
58981618.0 154.64 0
58981795.0 158.46 0
58982049.0 159.62 0
58982236.0 158.68 0
58982329.0 162.26 0
58982413.0 161.97 0
58982506.0 162.49 0
58982590.0 162.0 0
58982683.0 164.1 0
58982776.0 163.96 0
58982869.0 163.66 0
58983124.0 164.8 0
58983217.0 167.95 0
58983310.0 167.21 0
58983403.0 166.89 0
58983497.0 169.06 0
58983674.0 171.04 0
58983767.0 171.81 0
58983860.0 171.61 0
58984022.0 171.62 0
58984115.0 174.2 0
58984394.0 175.66 0
58984478.0 176.07 0
58984664.0 179.2 0
58984757.0 178.55 0
58984850.0 179.13 0
58985012.0 179.19 0
58985199.0 180.1 0
58985292.0 183.08 0
58985376.0 183.14 0
58985469.0 184.81 0
58985562.0 184.39 0
58985748.0 185.78 0
58985841.0 187.62 0
58986003.0 187.55 0
58986096.0 188.08 0
58986189.0 190.73 0
58986282.0 190.19 0
58986367.0 191.88 0
58986459.0 191.59 0
58986547.0 192.55 0
58986720.0 194.08 0
58986804.0 193.45 0
58986897.0 193.96 0
58987143.0 196.75 0
58987236.0 196.88 0
58987422.0 197.74 0
58987506.0 197.96 0
58987599.0 199.83 0
58987692.0 201.22 0
58987878.0 202.26 0
58988217.0 204.05 0
58988310.0 203.14 0
58988580.0 204.68 0
58988674.0 207.37 0
58988861.0 207.84 0
58989012.0 209.17 0
58989199.0 209.5 0
58989292.0 209.18 0
58989376.0 210.47 0
58989469.0 211.74 0
58989562.0 210.91 0
58989739.0 212.83 0
58989832.0 212.48 0
58989920.0 213.94 0
58990077.0 214.78 0
58990254.0 215.37 0
58990341.0 215.28 0
58990431.0 214.34 0
58990525.0 215.53 0
58990618.0 214.99 0
58990795.0 216.21 0
58991133.0 216.71 0
58991320.0 211.01 0
58991683.0 200.75 0
58991777.0 197.45 0
58992115.0 189.79 0
58992301.0 185.94 0
58992478.0 183.08 0
58992562.0 180.21 0
58992841.0 178.37 0
58993003.0 178.36 0
58993096.0 177.66 0
58993543.0 174.43 0
58994068.0 174.71 0
58994338.0 176.14 0
58994431.0 176.13 0
58994618.0 176.69 0
58994711.0 177.12 0
58994888.0 178.08 0
58995143.0 180.01 0
58995236.0 179.63 0
58995320.0 180.39 0
58995403.0 180.69 0
58995497.0 180.81 0
58995683.0 180.85 0
58995776.0 181.18 0
58995869.0 178.09 0
58996031.0 178.49 0
58996125.0 179.31 0
58996208.0 179.33 0
58996301.0 180.72 0
58996385.0 180.64 0
58996478.0 179.7 0
58996571.0 179.48 0
58996664.0 182.12 0
58996757.0 181.96 0
58996851.0 183.08 0
58997013.0 184.9 0
58997096.0 183.44 0
58997282.0 184.91 0
58997376.0 185.42 0
58997459.0 186.86 0
58997553.0 187.36 0
58997646.0 188.86 0
58997739.0 188.02 0
58997832.0 190.91 0
58997920.0 190.08 0
58998078.0 191.31 0
58998255.0 192.72 0
58998348.0 192.85 0
58998431.0 192.36 0
58998599.0 193.83 0
58998692.0 195.14 0
58999041.0 197.72 0
58999133.0 196.52 0
58999320.0 197.56 0
58999404.0 199.38 0
58999497.0 196.59 0
58999590.0 197.03 0
58999776.0 193.09 0
58999869.0 191.2 0
59000124.0 188.87 0
59000217.0 190.49 0
59000581.0 189.84 0
59000674.0 190.47 0
59000767.0 191.47 0
59000860.0 191.06 0
59001022.0 190.76 0
59001115.0 192.03 0
59001208.0 192.31 0
59001301.0 189.66 0
59001385.0 191.09 0
59001478.0 187.91 0
59001571.0 188.41 0
59001664.0 187.25 0
59001757.0 185.62 0
59002012.0 185.8 0
