timestamp,value
2018-05-27 16:23:00.587,152.690
2018-05-27 16:23:00.680,153.560
2018-05-27 16:23:00.773,154.740
2018-05-27 16:23:00.866,155.490
2018-05-27 16:23:01.112,157.240
2018-05-27 16:23:01.298,159.290
2018-05-27 16:23:01.382,159.920
2018-05-27 16:23:01.475,161.020
2018-05-27 16:23:01.568,161.660
2018-05-27 16:23:01.755,163.320
2018-05-27 16:23:01.848,164.240
2018-05-27 16:23:02.093,165.670
2018-05-27 16:23:02.186,166.770
2018-05-27 16:23:02.280,167.500
2018-05-27 16:23:02.373,168.740
2018-05-27 16:23:02.466,168.940
2018-05-27 16:23:02.559,170.360
2018-05-27 16:23:02.652,171.580
2018-05-27 16:23:02.745,171.490
2018-05-27 16:23:02.829,172.880
2018-05-27 16:23:02.922,173.610
2018-05-27 16:23:03.084,174.550
2018-05-27 16:23:03.177,175.680
2018-05-27 16:23:03.270,176.770
2018-05-27 16:23:03.456,177.980
2018-05-27 16:23:03.540,178.940
2018-05-27 16:23:03.633,179.690
2018-05-27 16:23:03.717,179.700
2018-05-27 16:23:03.810,180.430
2018-05-27 16:23:03.903,181.010
2018-05-27 16:23:04.060,181.780
2018-05-27 16:23:04.149,182.740
2018-05-27 16:23:04.233,181.810
2018-05-27 16:23:04.326,183.030
2018-05-27 16:23:04.410,183.940
2018-05-27 16:23:04.596,184.570
2018-05-27 16:23:04.773,185.450
2018-05-27 16:23:05.028,186.250
2018-05-27 16:23:05.214,186.660
2018-05-27 16:23:05.307,187.570
2018-05-27 16:23:05.391,188.170
2018-05-27 16:23:05.484,188.260
2018-05-27 16:23:05.577,189.130
2018-05-27 16:23:05.670,189.130
2018-05-27 16:23:05.764,189.520
2018-05-27 16:23:05.857,190.080
2018-05-27 16:23:06.018,190.670
2018-05-27 16:23:06.112,191.300
2018-05-27 16:23:06.205,192.010
2018-05-27 16:23:06.298,192.100
2018-05-27 16:23:06.391,192.820
2018-05-27 16:23:06.475,193.360
2018-05-27 16:23:06.568,193.400
2018-05-27 16:23:06.661,194.000
2018-05-27 16:23:06.754,194.700
2018-05-27 16:23:07.009,195.870
2018-05-27 16:23:07.102,195.870
2018-05-27 16:23:07.195,196.760
2018-05-27 16:23:07.288,197.410
2018-05-27 16:23:07.373,197.660
2018-05-27 16:23:07.465,198.300
2018-05-27 16:23:07.559,199.220
2018-05-27 16:23:07.652,199.440
2018-05-27 16:23:07.745,200.250
2018-05-27 16:23:07.838,200.290
2018-05-27 16:23:07.931,200.640
2018-05-27 16:23:08.093,201.500
2018-05-27 16:23:08.186,202.550
2018-05-27 16:23:08.279,202.670
2018-05-27 16:23:08.372,203.280
2018-05-27 16:23:08.642,205.300
2018-05-27 16:23:08.735,205.720
2018-05-27 16:23:08.829,205.880
2018-05-27 16:23:08.922,207.200
2018-05-27 16:23:09.083,207.100
2018-05-27 16:23:09.177,208.210
2018-05-27 16:23:09.270,208.270
2018-05-27 16:23:09.363,209.300
2018-05-27 16:23:09.447,209.610
2018-05-27 16:23:09.540,209.410
2018-05-27 16:23:09.633,210.360
2018-05-27 16:23:09.819,211.080
2018-05-27 16:23:09.912,211.740
2018-05-27 16:23:10.074,212.110
2018-05-27 16:23:10.167,212.930
2018-05-27 16:23:10.260,212.580
2018-05-27 16:23:10.353,213.920
2018-05-27 16:23:10.447,214.000
2018-05-27 16:23:10.530,214.670
2018-05-27 16:23:10.717,215.200
2018-05-27 16:23:10.810,215.610
2018-05-27 16:23:10.903,215.720
2018-05-27 16:23:11.056,215.990
2018-05-27 16:23:11.251,217.040
2018-05-27 16:23:11.432,216.980
2018-05-27 16:23:11.521,217.240
2018-05-27 16:23:11.605,216.190
2018-05-27 16:23:11.698,214.880
2018-05-27 16:23:12.484,201.620
2018-05-27 16:23:12.577,199.430
2018-05-27 16:23:12.670,197.130
2018-05-27 16:23:12.764,194.990
2018-05-27 16:23:12.847,192.860
2018-05-27 16:23:13.009,190.720
2018-05-27 16:23:13.558,180.850
2018-05-27 16:23:13.651,179.790
2018-05-27 16:23:13.745,179.330
2018-05-27 16:23:13.921,177.800
2018-05-27 16:23:14.083,177.180
2018-05-27 16:23:14.176,177.130
2018-05-27 16:23:14.269,176.990
2018-05-27 16:23:14.362,176.790
2018-05-27 16:23:14.456,176.520
2018-05-27 16:23:14.716,176.480
2018-05-27 16:23:14.810,176.340
2018-05-27 16:23:14.903,176.630
2018-05-27 16:23:15.060,177.230
2018-05-27 16:23:15.148,177.760
2018-05-27 16:23:15.232,177.750
2018-05-27 16:23:15.325,178.500
2018-05-27 16:23:15.502,179.490
2018-05-27 16:23:15.586,180.230
2018-05-27 16:23:15.772,180.110
2018-05-27 16:23:16.027,180.900
2018-05-27 16:23:16.213,181.570
2018-05-27 16:23:16.307,181.980
2018-05-27 16:23:16.390,183.360
2018-05-27 16:23:16.483,184.330
2018-05-27 16:23:16.576,184.560
2018-05-27 16:23:16.763,185.030
2018-05-27 16:23:16.856,185.960
2018-05-27 16:23:17.018,186.320
2018-05-27 16:23:17.111,186.230
2018-05-27 16:23:17.204,186.510
2018-05-27 16:23:17.381,186.730
2018-05-27 16:23:17.474,187.140
2018-05-27 16:23:17.567,187.550
2018-05-27 16:23:17.660,187.720
2018-05-27 16:23:17.753,188.450
2018-05-27 16:23:17.847,188.520
2018-05-27 16:23:18.008,189.550
2018-05-27 16:23:18.101,189.570
2018-05-27 16:23:18.195,190.470
2018-05-27 16:23:18.288,190.710
2018-05-27 16:23:18.372,191.500
2018-05-27 16:23:18.465,191.590
2018-05-27 16:23:18.558,192.170
2018-05-27 16:23:18.651,192.260
2018-05-27 16:23:18.744,192.820
2018-05-27 16:23:18.832,193.370
2018-05-27 16:23:18.922,193.910
2018-05-27 16:23:19.085,194.780
2018-05-27 16:23:19.176,195.960
2018-05-27 16:23:19.269,196.490
2018-05-27 16:23:19.353,197.110
2018-05-27 16:23:19.446,197.290
2018-05-27 16:23:19.539,197.390
2018-05-27 16:23:19.726,199.240
2018-05-27 16:23:19.809,200.150
2018-05-27 16:23:19.902,199.000
2018-05-27 16:23:20.059,197.840
2018-05-27 16:23:20.148,195.960
2018-05-27 16:23:20.325,193.760
2018-05-27 16:23:20.409,193.180
