timestamp,value,anomaly_score,raw_score,label
2018-05-27 16:23:00.547,150.81,0.0301029996659,1.0,0
2018-05-27 16:23:00.640,152.16,0.0301029996659,1.0,0
2018-05-27 16:23:00.734,153.44,1.0,1.0,0
2018-05-27 16:23:00.827,154.69,1.0,0.15000000596,0
2018-05-27 16:23:00.920,154.98,1.0,0.15000000596,0
2018-05-27 16:23:01.082,156.52,1.0,0.0,0
2018-05-27 16:23:01.175,158.65,1.0,0.0750000029802,0
2018-05-27 16:23:01.268,156.26,0.0301029996659,0.0,0
2018-05-27 16:23:01.361,158.21,0.0301029996659,0.0,0
2018-05-27 16:23:01.454,160.27,1.0,0.10000000149,0
2018-05-27 16:23:01.548,160.4,0.0301029996659,0.10000000149,0
2018-05-27 16:23:01.641,161.57,1.0,0.0,0
2018-05-27 16:23:01.734,161.85,0.0301029996659,0.0,0
2018-05-27 16:23:01.827,163.11,1.0,0.0250000003725,0
2018-05-27 16:23:01.920,163.58,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.082,164.63,1.0,0.0500000007451,0
2018-05-27 16:23:02.175,164.6,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.268,165.68,1.0,0.0750000029802,0
2018-05-27 16:23:02.361,166.26,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:02.455,166.95,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:02.548,167.82,1.0,0.0750000029802,0
2018-05-27 16:23:02.641,168.9,1.0,0.0750000029802,0
2018-05-27 16:23:02.734,169.54,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.827,170.29,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.920,171.09,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:03.082,172.12,1.0,0.0250000003725,0
2018-05-27 16:23:03.175,172.73,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:03.361,173.87,1.0,0.0750000029802,0
2018-05-27 16:23:03.455,174.88,0.0301029996659,0.125,0
2018-05-27 16:23:03.548,175.5,0.0301029996659,0.125,0
2018-05-27 16:23:03.641,176.18,0.0301029996659,0.125,0
2018-05-27 16:23:03.734,176.84,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:03.827,178.23,1.0,0.0750000029802,0
2018-05-27 16:23:03.920,179.03,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.082,179.09,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.175,179.31,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.269,180.96,1.0,0.0750000029802,0
2018-05-27 16:23:04.361,182.2,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.455,181.98,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.548,183.13,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.734,184.62,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.827,185.72,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:04.920,185.96,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:05.175,187.8,1.0,0.10000000149,0
2018-05-27 16:23:05.362,188.33,0.0301029996659,0.10000000149,0
2018-05-27 16:23:05.455,188.55,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:05.548,189.55,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:05.641,190.3,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.734,191.29,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:05.827,191.25,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:05.920,191.1,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:06.082,192.43,0.0301029996659,0.0,0
2018-05-27 16:23:06.268,193.82,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:06.362,194.2,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:06.455,194.08,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:06.548,195.3,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:06.734,196.53,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:06.832,196.64,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.082,195.57,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.175,197.58,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.362,197.57,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.455,197.84,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.548,199.22,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.641,199.24,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.734,199.15,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:07.921,200.95,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:08.082,200.93,0.0301029996659,0.0750000029802,0
