timestamp,value
2018-05-27 16:23:00.558,144.050
2018-05-27 16:23:00.735,145.490
2018-05-27 16:23:00.828,146.040
2018-05-27 16:23:00.913,147.280
2018-05-27 16:23:01.059,148.250
2018-05-27 16:23:01.157,149.250
2018-05-27 16:23:01.269,149.930
2018-05-27 16:23:01.362,151.240
2018-05-27 16:23:01.455,151.760
2018-05-27 16:23:01.548,152.550
2018-05-27 16:23:01.735,154.340
2018-05-27 16:23:01.912,156.030
2018-05-27 16:23:02.073,157.010
2018-05-27 16:23:02.167,157.540
2018-05-27 16:23:02.260,158.080
2018-05-27 16:23:02.353,159.210
2018-05-27 16:23:02.539,160.690
2018-05-27 16:23:02.632,161.290
2018-05-27 16:23:02.725,162.330
2018-05-27 16:23:02.809,162.760
2018-05-27 16:23:02.902,163.170
2018-05-27 16:23:03.152,164.950
2018-05-27 16:23:03.409,166.820
2018-05-27 16:23:03.679,168.980
2018-05-27 16:23:04.018,171.420
2018-05-27 16:23:04.111,172.010
2018-05-27 16:23:04.204,172.610
2018-05-27 16:23:04.297,173.810
2018-05-27 16:23:04.390,174.010
2018-05-27 16:23:04.474,175.100
2018-05-27 16:23:04.660,176.230
2018-05-27 16:23:04.753,177.190
2018-05-27 16:23:04.837,178.130
2018-05-27 16:23:05.092,179.860
2018-05-27 16:23:05.185,180.000
2018-05-27 16:23:05.279,181.070
2018-05-27 16:23:05.362,182.080
2018-05-27 16:23:05.455,182.590
2018-05-27 16:23:05.549,183.670
2018-05-27 16:23:05.642,184.300
2018-05-27 16:23:05.735,184.810
2018-05-27 16:23:05.912,186.040
2018-05-27 16:23:06.167,187.400
2018-05-27 16:23:06.251,188.160
2018-05-27 16:23:06.344,188.640
2018-05-27 16:23:06.437,189.210
2018-05-27 16:23:06.530,189.230
2018-05-27 16:23:06.623,190.500
2018-05-27 16:23:06.716,191.290
2018-05-27 16:23:06.809,191.540
2018-05-27 16:23:06.902,191.920
2018-05-27 16:23:07.064,192.370
2018-05-27 16:23:07.155,193.320
2018-05-27 16:23:07.241,194.020
2018-05-27 16:23:07.418,194.820
2018-05-27 16:23:07.502,195.000
2018-05-27 16:23:07.595,195.800
2018-05-27 16:23:07.781,196.790
2018-05-27 16:23:07.865,197.240
2018-05-27 16:23:08.027,197.940
2018-05-27 16:23:08.120,197.860
2018-05-27 16:23:08.307,199.380
2018-05-27 16:23:08.390,199.160
2018-05-27 16:23:08.483,200.100
2018-05-27 16:23:08.577,200.100
2018-05-27 16:23:08.754,201.790
2018-05-27 16:23:08.847,202.040
2018-05-27 16:23:09.027,202.710
2018-05-27 16:23:09.120,203.430
2018-05-27 16:23:09.306,204.540
2018-05-27 16:23:09.400,205.120
2018-05-27 16:23:09.586,205.770
2018-05-27 16:23:09.679,206.180
2018-05-27 16:23:09.772,206.400
2018-05-27 16:23:09.856,206.490
2018-05-27 16:23:10.018,207.610
2018-05-27 16:23:10.111,207.620
2018-05-27 16:23:10.204,208.510
2018-05-27 16:23:10.297,208.620
2018-05-27 16:23:10.483,209.900
2018-05-27 16:23:10.577,209.980
2018-05-27 16:23:10.670,210.920
2018-05-27 16:23:10.763,210.740
2018-05-27 16:23:10.856,211.720
2018-05-27 16:23:11.009,211.550
2018-05-27 16:23:11.102,212.450
2018-05-27 16:23:11.195,212.360
2018-05-27 16:23:11.288,213.540
2018-05-27 16:23:11.382,212.490
2018-05-27 16:23:11.474,211.910
2018-05-27 16:23:11.567,211.480
2018-05-27 16:23:11.754,207.670
2018-05-27 16:23:11.837,206.520
2018-05-27 16:23:11.931,204.020
2018-05-27 16:23:12.092,200.910
2018-05-27 16:23:12.186,197.440
2018-05-27 16:23:12.372,191.280
2018-05-27 16:23:12.465,188.650
2018-05-27 16:23:12.558,185.930
2018-05-27 16:23:12.744,179.680
2018-05-27 16:23:12.828,176.750
2018-05-27 16:23:12.921,174.640
2018-05-27 16:23:13.083,171.210
2018-05-27 16:23:13.176,167.820
2018-05-27 16:23:13.269,166.630
2018-05-27 16:23:13.362,166.670
2018-05-27 16:23:13.456,164.560
2018-05-27 16:23:13.549,162.550
2018-05-27 16:23:13.642,162.040
2018-05-27 16:23:13.735,161.330
2018-05-27 16:23:13.819,161.000
2018-05-27 16:23:13.912,160.680
2018-05-27 16:23:14.074,160.460
2018-05-27 16:23:14.167,160.540
2018-05-27 16:23:14.446,161.160
2018-05-27 16:23:14.633,162.100
2018-05-27 16:23:14.716,162.550
2018-05-27 16:23:14.810,162.820
2018-05-27 16:23:14.903,162.870
2018-05-27 16:23:15.065,162.910
2018-05-27 16:23:15.153,163.610
2018-05-27 16:23:15.326,164.770
2018-05-27 16:23:15.418,165.460
2018-05-27 16:23:15.502,165.830
2018-05-27 16:23:15.595,166.290
2018-05-27 16:23:15.679,167.500
2018-05-27 16:23:15.772,167.820
2018-05-27 16:23:15.856,168.560
2018-05-27 16:23:16.018,168.920
2018-05-27 16:23:16.112,169.820
2018-05-27 16:23:16.205,170.380
2018-05-27 16:23:16.297,171.300
2018-05-27 16:23:16.391,172.310
2018-05-27 16:23:16.484,173.090
2018-05-27 16:23:16.577,172.700
2018-05-27 16:23:16.670,173.440
2018-05-27 16:23:16.763,174.180
2018-05-27 16:23:16.848,174.850
2018-05-27 16:23:17.000,175.260
2018-05-27 16:23:17.093,175.590
2018-05-27 16:23:17.186,176.350
2018-05-27 16:23:17.279,177.110
2018-05-27 16:23:17.372,177.930
2018-05-27 16:23:17.465,178.120
2018-05-27 16:23:17.558,179.220
2018-05-27 16:23:17.651,180.160
2018-05-27 16:23:17.744,180.850
2018-05-27 16:23:17.828,181.500
2018-05-27 16:23:17.912,182.540
2018-05-27 16:23:18.074,182.610
2018-05-27 16:23:18.167,183.490
2018-05-27 16:23:18.260,184.630
2018-05-27 16:23:18.353,185.330
2018-05-27 16:23:18.446,186.260
2018-05-27 16:23:18.540,186.750
2018-05-27 16:23:18.633,187.930
2018-05-27 16:23:18.812,188.870
2018-05-27 16:23:18.903,190.090
2018-05-27 16:23:19.153,191.140
2018-05-27 16:23:19.242,191.670
2018-05-27 16:23:19.325,192.220
2018-05-27 16:23:19.512,194.070
2018-05-27 16:23:19.605,194.800
2018-05-27 16:23:19.689,195.750
2018-05-27 16:23:19.782,196.120
2018-05-27 16:23:19.866,196.220
2018-05-27 16:23:20.121,194.800
2018-05-27 16:23:20.214,194.100
2018-05-27 16:23:20.307,193.960
2018-05-27 16:23:20.400,193.480
2018-05-27 16:23:20.493,192.320
2018-05-27 16:23:20.587,191.380
2018-05-27 16:23:20.679,189.230
2018-05-27 16:23:20.763,189.090
2018-05-27 16:23:20.848,187.160
2018-05-27 16:23:21.009,186.500
2018-05-27 16:23:21.102,185.820
2018-05-27 16:23:21.195,185.280
2018-05-27 16:23:21.288,184.660
2018-05-27 16:23:21.372,185.150
2018-05-27 16:23:21.465,185.670
2018-05-27 16:23:21.558,185.730
2018-05-27 16:23:21.652,185.500
2018-05-27 16:23:21.828,185.530
2018-05-27 16:23:22.083,185.990
2018-05-27 16:23:22.270,186.150
2018-05-27 16:23:22.353,186.460
2018-05-27 16:23:22.447,186.070
