timestamp,value
2018-05-27 16:23:00.588,155.740
2018-05-27 16:23:00.765,157.370
2018-05-27 16:23:01.020,158.520
2018-05-27 16:23:01.113,159.830
2018-05-27 16:23:01.206,160.230
2018-05-27 16:23:01.299,161.540
2018-05-27 16:23:01.393,161.850
2018-05-27 16:23:01.486,163.130
2018-05-27 16:23:01.570,163.480
2018-05-27 16:23:01.747,165.020
2018-05-27 16:23:01.840,165.270
2018-05-27 16:23:02.001,167.070
2018-05-27 16:23:02.088,166.990
2018-05-27 16:23:02.173,167.620
2018-05-27 16:23:02.262,168.350
2018-05-27 16:23:02.356,168.820
2018-05-27 16:23:02.449,169.240
2018-05-27 16:23:02.542,170.650
2018-05-27 16:23:02.635,171.350
2018-05-27 16:23:02.710,171.630
2018-05-27 16:23:02.812,173.030
2018-05-27 16:23:02.905,172.890
2018-05-27 16:23:03.067,173.770
2018-05-27 16:23:03.234,175.010
2018-05-27 16:23:03.327,176.460
2018-05-27 16:23:03.504,177.440
2018-05-27 16:23:03.681,178.510
2018-05-27 16:23:03.868,180.170
2018-05-27 16:23:04.029,180.730
2018-05-27 16:23:04.122,181.950
2018-05-27 16:23:04.207,181.360
2018-05-27 16:23:04.383,183.560
2018-05-27 16:23:04.476,184.690
2018-05-27 16:23:04.663,185.140
2018-05-27 16:23:04.756,185.790
2018-05-27 16:23:05.011,186.480
2018-05-27 16:23:05.095,185.990
2018-05-27 16:23:05.188,186.550
2018-05-27 16:23:05.374,187.280
2018-05-27 16:23:05.467,187.830
2018-05-27 16:23:05.747,190.100
2018-05-27 16:23:05.840,189.920
2018-05-27 16:23:06.086,190.570
2018-05-27 16:23:06.272,191.180
2018-05-27 16:23:06.365,191.550
2018-05-27 16:23:06.458,191.890
2018-05-27 16:23:06.551,191.550
2018-05-27 16:23:06.737,192.970
2018-05-27 16:23:06.830,193.560
2018-05-27 16:23:07.085,193.790
2018-05-27 16:23:07.253,195.050
2018-05-27 16:23:07.346,195.350
2018-05-27 16:23:07.439,195.240
2018-05-27 16:23:07.532,195.190
2018-05-27 16:23:07.621,195.690
2018-05-27 16:23:07.793,196.600
2018-05-27 16:23:08.123,197.520
2018-05-27 16:23:08.309,199.120
2018-05-27 16:23:08.495,199.010
2018-05-27 16:23:08.588,200.530
2018-05-27 16:23:08.681,200.780
2018-05-27 16:23:08.858,200.930
2018-05-27 16:23:09.020,199.490
2018-05-27 16:23:09.113,198.700
2018-05-27 16:23:09.197,197.660
2018-05-27 16:23:09.290,195.480
2018-05-27 16:23:09.383,192.370
2018-05-27 16:23:09.570,190.100
2018-05-27 16:23:09.663,188.650
2018-05-27 16:23:09.747,187.450
2018-05-27 16:23:09.840,186.080
2018-05-27 16:23:10.095,183.720
2018-05-27 16:23:10.179,183.900
2018-05-27 16:23:10.272,183.500
2018-05-27 16:23:10.365,183.370
2018-05-27 16:23:10.458,183.330
2018-05-27 16:23:10.542,182.370
2018-05-27 16:23:10.635,181.490
2018-05-27 16:23:10.821,179.310
2018-05-27 16:23:10.914,178.560
2018-05-27 16:23:11.076,177.130
2018-05-27 16:23:11.253,176.240
2018-05-27 16:23:11.346,176.000
2018-05-27 16:23:11.523,175.640
2018-05-27 16:23:11.607,175.340
2018-05-27 16:23:11.700,175.640
2018-05-27 16:23:11.793,176.030
2018-05-27 16:23:11.886,176.110
2018-05-27 16:23:12.048,174.510
2018-05-27 16:23:12.141,174.520
2018-05-27 16:23:12.235,175.650
2018-05-27 16:23:12.328,176.360
2018-05-27 16:23:12.411,176.230
2018-05-27 16:23:12.505,177.270
2018-05-27 16:23:12.588,177.860
2018-05-27 16:23:12.682,178.460
2018-05-27 16:23:12.765,179.870
2018-05-27 16:23:13.011,180.230
2018-05-27 16:23:13.104,180.770
2018-05-27 16:23:13.188,181.360
2018-05-27 16:23:13.281,181.490
2018-05-27 16:23:13.374,182.070
2018-05-27 16:23:13.467,182.520
2018-05-27 16:23:13.561,182.970
2018-05-27 16:23:13.654,184.150
2018-05-27 16:23:13.738,184.670
2018-05-27 16:23:13.831,185.190
2018-05-27 16:23:13.924,185.670
2018-05-27 16:23:14.085,186.430
2018-05-27 16:23:14.169,186.730
2018-05-27 16:23:14.262,187.050
2018-05-27 16:23:14.356,187.800
2018-05-27 16:23:14.449,188.300
2018-05-27 16:23:14.626,188.510
2018-05-27 16:23:14.812,189.890
2018-05-27 16:23:14.905,190.760
2018-05-27 16:23:15.067,191.340
2018-05-27 16:23:15.151,191.230
2018-05-27 16:23:15.235,191.500
2018-05-27 16:23:15.411,193.080
2018-05-27 16:23:15.495,193.080
2018-05-27 16:23:15.588,193.540
2018-05-27 16:23:15.775,194.810
2018-05-27 16:23:15.868,195.390
2018-05-27 16:23:16.030,195.830
2018-05-27 16:23:16.207,196.730
2018-05-27 16:23:16.300,196.860
2018-05-27 16:23:16.393,195.490
2018-05-27 16:23:16.486,195.330
2018-05-27 16:23:16.579,194.680
2018-05-27 16:23:16.672,193.280
2018-05-27 16:23:16.765,192.240
2018-05-27 16:23:17.113,189.570
2018-05-27 16:23:17.374,188.240
2018-05-27 16:23:17.467,187.950
2018-05-27 16:23:18.002,187.460
2018-05-27 16:23:18.179,186.660
2018-05-27 16:23:18.365,186.930
2018-05-27 16:23:18.458,187.560
2018-05-27 16:23:18.551,188.050
2018-05-27 16:23:18.738,189.230
2018-05-27 16:23:19.076,190.330
2018-05-27 16:23:19.170,190.510
2018-05-27 16:23:19.253,191.340
2018-05-27 16:23:19.346,191.830
2018-05-27 16:23:19.439,191.590
2018-05-27 16:23:19.533,192.670
2018-05-27 16:23:19.621,192.260
2018-05-27 16:23:19.887,193.250
2018-05-27 16:23:20.132,194.710
2018-05-27 16:23:20.216,194.720
2018-05-27 16:23:20.309,195.220
2018-05-27 16:23:20.402,195.250
2018-05-27 16:23:20.589,196.720
2018-05-27 16:23:20.682,196.310
2018-05-27 16:23:20.766,196.650
2018-05-27 16:23:20.859,197.290
2018-05-27 16:23:21.020,197.540
2018-05-27 16:23:21.114,198.090
2018-05-27 16:23:21.197,198.320
2018-05-27 16:23:21.291,198.790
2018-05-27 16:23:21.384,198.620
2018-05-27 16:23:21.477,199.170
2018-05-27 16:23:21.570,199.620
2018-05-27 16:23:21.664,199.560
2018-05-27 16:23:21.747,199.880
2018-05-27 16:23:21.840,199.960
2018-05-27 16:23:22.002,200.890
2018-05-27 16:23:22.086,201.560
2018-05-27 16:23:22.179,201.740
2018-05-27 16:23:22.272,201.450
2018-05-27 16:23:22.365,202.460
2018-05-27 16:23:22.458,202.630
2018-05-27 16:23:22.542,203.040
2018-05-27 16:23:22.728,204.580
2018-05-27 16:23:22.822,204.150
2018-05-27 16:23:22.915,205.570
2018-05-27 16:23:23.067,205.880
2018-05-27 16:23:23.160,205.900
2018-05-27 16:23:23.253,205.910
2018-05-27 16:23:23.347,207.150
2018-05-27 16:23:23.607,207.990
2018-05-27 16:23:23.700,208.420
2018-05-27 16:23:23.794,209.100
2018-05-27 16:23:23.887,209.180
2018-05-27 16:23:24.142,210.180
2018-05-27 16:23:24.235,210.420
2018-05-27 16:23:24.328,210.760
2018-05-27 16:23:24.505,211.570
2018-05-27 16:23:24.589,211.970
2018-05-27 16:23:24.868,213.810
2018-05-27 16:23:25.114,213.980
2018-05-27 16:23:25.207,214.060
2018-05-27 16:23:25.393,214.950
2018-05-27 16:23:25.486,215.500
2018-05-27 16:23:25.673,215.600
2018-05-27 16:23:25.766,216.450
2018-05-27 16:23:25.859,217.460
2018-05-27 16:23:26.021,217.000
2018-05-27 16:23:26.105,217.140
2018-05-27 16:23:26.198,216.860
2018-05-27 16:23:26.384,218.940
2018-05-27 16:23:26.477,218.340
2018-05-27 16:23:26.663,219.560
2018-05-27 16:23:26.757,220.310
2018-05-27 16:23:26.850,220.350
2018-05-27 16:23:27.011,220.030
2018-05-27 16:23:27.095,220.250
2018-05-27 16:23:27.188,221.100
2018-05-27 16:23:27.282,221.350
2018-05-27 16:23:27.365,221.370
2018-05-27 16:23:27.459,221.980
2018-05-27 16:23:27.645,223.330
2018-05-27 16:23:27.738,223.200
2018-05-27 16:23:27.831,222.920
2018-05-27 16:23:27.924,223.290
2018-05-27 16:23:28.077,224.070
2018-05-27 16:23:28.170,224.190
2018-05-27 16:23:28.263,224.610
2018-05-27 16:23:28.347,225.320
2018-05-27 16:23:28.533,224.780
2018-05-27 16:23:29.133,226.490
2018-05-27 16:23:29.589,227.820
2018-05-27 16:23:29.675,228.730
2018-05-27 16:23:30.356,229.130
2018-05-27 16:23:30.636,228.260
2018-05-27 16:23:30.822,226.080
2018-05-27 16:23:31.422,219.800
2018-05-27 16:23:31.515,219.120
2018-05-27 16:23:31.608,218.220
2018-05-27 16:23:31.701,218.130
2018-05-27 16:23:31.888,215.290
2018-05-27 16:23:32.049,215.270
