timestamp,value
2018-05-27 16:23:00.541,142.690
2018-05-27 16:23:00.727,144.690
2018-05-27 16:23:00.820,145.820
2018-05-27 16:23:00.914,147.250
2018-05-27 16:23:01.169,149.370
2018-05-27 16:23:01.262,147.420
2018-05-27 16:23:01.355,147.250
2018-05-27 16:23:01.448,152.910
2018-05-27 16:23:01.541,152.010
2018-05-27 16:23:01.634,152.430
2018-05-27 16:23:01.727,153.580
2018-05-27 16:23:01.821,154.890
2018-05-27 16:23:01.914,155.650
2018-05-27 16:23:02.076,155.990
2018-05-27 16:23:02.169,157.050
2018-05-27 16:23:02.262,158.170
2018-05-27 16:23:02.355,159.320
2018-05-27 16:23:02.541,160.960
2018-05-27 16:23:02.634,161.160
2018-05-27 16:23:02.728,161.990
2018-05-27 16:23:02.821,163.240
2018-05-27 16:23:02.914,164.270
2018-05-27 16:23:03.076,164.440
2018-05-27 16:23:03.169,165.260
2018-05-27 16:23:03.262,166.070
2018-05-27 16:23:03.355,167.320
2018-05-27 16:23:03.448,167.650
2018-05-27 16:23:03.541,168.980
2018-05-27 16:23:03.634,169.300
2018-05-27 16:23:03.728,170.630
2018-05-27 16:23:03.821,170.750
2018-05-27 16:23:03.914,172.190
2018-05-27 16:23:04.076,172.600
2018-05-27 16:23:04.169,173.400
2018-05-27 16:23:04.448,176.180
2018-05-27 16:23:04.541,176.440
2018-05-27 16:23:04.635,177.620
2018-05-27 16:23:04.821,178.870
2018-05-27 16:23:04.914,179.730
2018-05-27 16:23:05.076,180.890
2018-05-27 16:23:05.169,181.740
2018-05-27 16:23:05.262,182.420
2018-05-27 16:23:05.355,183.670
2018-05-27 16:23:05.449,184.480
2018-05-27 16:23:05.542,185.180
2018-05-27 16:23:05.636,185.870
2018-05-27 16:23:05.728,186.160
2018-05-27 16:23:05.821,187.170
2018-05-27 16:23:05.914,187.950
2018-05-27 16:23:06.076,188.810
2018-05-27 16:23:06.169,189.260
2018-05-27 16:23:06.262,189.810
2018-05-27 16:23:06.356,190.670
2018-05-27 16:23:06.449,191.860
2018-05-27 16:23:06.542,192.680
2018-05-27 16:23:06.635,193.270
2018-05-27 16:23:06.821,195.150
2018-05-27 16:23:06.914,195.580
2018-05-27 16:23:07.169,196.620
2018-05-27 16:23:07.355,199.020
2018-05-27 16:23:07.542,198.540
2018-05-27 16:23:07.635,199.060
2018-05-27 16:23:07.821,200.370
2018-05-27 16:23:07.914,201.670
2018-05-27 16:23:08.076,201.450
2018-05-27 16:23:08.356,203.270
2018-05-27 16:23:08.449,204.720
2018-05-27 16:23:08.542,204.580
2018-05-27 16:23:08.635,205.400
2018-05-27 16:23:08.821,206.510
2018-05-27 16:23:08.914,206.410
2018-05-27 16:23:09.076,206.720
2018-05-27 16:23:09.169,207.350
2018-05-27 16:23:09.262,208.430
2018-05-27 16:23:09.356,208.510
2018-05-27 16:23:09.449,208.670
2018-05-27 16:23:09.542,209.020
2018-05-27 16:23:09.728,208.360
2018-05-27 16:23:09.821,205.850
2018-05-27 16:23:09.914,205.010
2018-05-27 16:23:10.077,202.320
2018-05-27 16:23:10.169,199.960
2018-05-27 16:23:10.263,196.990
2018-05-27 16:23:10.356,193.470
2018-05-27 16:23:10.449,191.160
2018-05-27 16:23:10.635,185.220
2018-05-27 16:23:10.728,184.040
2018-05-27 16:23:10.821,181.650
2018-05-27 16:23:10.915,179.980
2018-05-27 16:23:11.076,178.100
2018-05-27 16:23:11.356,174.440
2018-05-27 16:23:11.449,173.150
2018-05-27 16:23:11.542,172.380
2018-05-27 16:23:11.635,173.160
2018-05-27 16:23:11.728,170.360
2018-05-27 16:23:11.915,169.540
2018-05-27 16:23:12.170,171.060
2018-05-27 16:23:12.263,170.890
2018-05-27 16:23:12.449,171.010
2018-05-27 16:23:12.915,172.120
2018-05-27 16:23:13.077,173.590
2018-05-27 16:23:13.170,173.270
2018-05-27 16:23:13.449,175.560
2018-05-27 16:23:13.542,176.120
2018-05-27 16:23:13.822,177.070
2018-05-27 16:23:13.915,177.490
2018-05-27 16:23:14.077,177.910
2018-05-27 16:23:14.170,178.560
2018-05-27 16:23:14.263,178.820
2018-05-27 16:23:14.368,179.390
2018-05-27 16:23:14.449,180.320
2018-05-27 16:23:14.542,180.550
2018-05-27 16:23:14.729,181.400
2018-05-27 16:23:14.822,181.680
2018-05-27 16:23:14.915,182.030
2018-05-27 16:23:15.077,182.790
2018-05-27 16:23:15.170,183.080
2018-05-27 16:23:15.356,184.240
2018-05-27 16:23:15.449,184.050
2018-05-27 16:23:15.542,184.410
2018-05-27 16:23:15.636,185.130
2018-05-27 16:23:15.822,185.680
2018-05-27 16:23:15.915,186.020
2018-05-27 16:23:16.077,186.770
2018-05-27 16:23:16.263,187.450
2018-05-27 16:23:16.356,188.130
2018-05-27 16:23:16.450,188.150
2018-05-27 16:23:16.636,188.810
2018-05-27 16:23:16.729,189.170
2018-05-27 16:23:16.822,190.050
2018-05-27 16:23:16.915,190.310
2018-05-27 16:23:17.077,190.260
2018-05-27 16:23:17.170,190.860
2018-05-27 16:23:17.263,191.740
2018-05-27 16:23:17.356,192.570
2018-05-27 16:23:17.450,193.440
2018-05-27 16:23:17.543,193.700
2018-05-27 16:23:17.636,194.520
2018-05-27 16:23:17.729,194.930
2018-05-27 16:23:17.822,195.570
