timestamp,value,anomaly_score,raw_score,label
2018-05-27 16:23:00.588,155.74,0.0301029996659,1.0,0
2018-05-27 16:23:00.765,157.37,0.0301029996659,1.0,0
2018-05-27 16:23:01.020,158.52,1.0,1.0,0
2018-05-27 16:23:01.113,159.83,1.0,0.15000000596,0
2018-05-27 16:23:01.206,160.23,1.0,0.15000000596,0
2018-05-27 16:23:01.299,161.54,1.0,0.0,0
2018-05-27 16:23:01.393,161.85,1.0,0.0,0
2018-05-27 16:23:01.486,163.13,1.0,0.0750000029802,0
2018-05-27 16:23:01.570,163.48,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:01.747,165.02,1.0,0.10000000149,0
2018-05-27 16:23:01.840,165.27,0.0301029996659,0.10000000149,0
2018-05-27 16:23:02.001,167.07,1.0,0.0500000007451,0
2018-05-27 16:23:02.088,166.99,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.173,167.62,0.0301029996659,0.0,0
2018-05-27 16:23:02.262,168.35,1.0,0.0,0
2018-05-27 16:23:02.356,168.82,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:02.449,169.24,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:02.542,170.65,1.0,0.0250000003725,0
2018-05-27 16:23:02.635,171.35,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.710,171.63,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:02.812,173.03,1.0,0.0500000007451,0
2018-05-27 16:23:02.905,172.89,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:03.067,173.77,0.0301029996659,0.0250000003725,0
2018-05-27 16:23:03.234,175.01,1.0,0.0250000003725,0
2018-05-27 16:23:03.327,176.46,1.0,0.0250000003725,0
2018-05-27 16:23:03.504,177.44,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:03.681,178.51,0.0301029996659,0.0750000029802,0
2018-05-27 16:23:03.868,180.17,1.0,0.125,0
2018-05-27 16:23:04.029,180.73,0.0301029996659,0.125,0
2018-05-27 16:23:04.122,181.95,0.0301029996659,0.125,0
2018-05-27 16:23:04.207,181.36,0.0301029996659,0.125,0
2018-05-27 16:23:04.383,183.56,1.0,0.15000000596,0
2018-05-27 16:23:04.476,184.69,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:04.663,185.14,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:04.756,185.79,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.011,186.48,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.095,185.99,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.188,186.55,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.374,187.28,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.467,187.83,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:05.747,190.1,1.0,0.0500000007451,0
2018-05-27 16:23:05.840,189.92,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:06.086,190.57,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:06.272,191.18,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:06.365,191.55,0.0301029996659,0.0500000007451,0
2018-05-27 16:23:06.458,191.89,0.0301029996659,0.0,0
2018-05-27 16:23:06.551,191.55,0.0301029996659,0.0,0
2018-05-27 16:23:06.737,192.97,0.0301029996659,0.0,0
2018-05-27 16:23:06.830,193.56,0.0301029996659,0.0,0
2018-05-27 16:23:07.085,193.79,0.0301029996659,0.0,0
2018-05-27 16:23:07.253,195.05,0.0301029996659,0.0,0
2018-05-27 16:23:07.346,195.35,0.0301029996659,0.0,0
2018-05-27 16:23:07.439,195.24,0.0301029996659,0.0,0
2018-05-27 16:23:07.532,195.19,0.0301029996659,0.0,0
2018-05-27 16:23:07.621,195.69,0.0301029996659,0.0,0
2018-05-27 16:23:07.793,196.6,0.0301029996659,0.0,0
