timestamp,value
2018-05-27 16:23:00.526,144.110
2018-05-27 16:23:00.619,145.480
2018-05-27 16:23:00.712,146.370
2018-05-27 16:23:00.805,148.580
2018-05-27 16:23:00.898,150.020
2018-05-27 16:23:01.060,150.210
2018-05-27 16:23:01.153,150.630
2018-05-27 16:23:01.246,151.640
2018-05-27 16:23:01.339,153.630
2018-05-27 16:23:01.516,154.500
2018-05-27 16:23:01.609,155.400
2018-05-27 16:23:01.703,157.490
2018-05-27 16:23:01.889,158.650
2018-05-27 16:23:02.041,159.290
2018-05-27 16:23:02.135,159.070
2018-05-27 16:23:02.228,160.660
2018-05-27 16:23:02.405,162.110
2018-05-27 16:23:02.591,163.210
2018-05-27 16:23:02.684,165.270
2018-05-27 16:23:02.777,165.120
2018-05-27 16:23:02.870,166.440
2018-05-27 16:23:03.032,168.260
2018-05-27 16:23:03.125,168.060
2018-05-27 16:23:03.218,169.830
2018-05-27 16:23:03.312,169.520
2018-05-27 16:23:03.395,171.330
2018-05-27 16:23:03.479,171.290
2018-05-27 16:23:03.573,173.360
2018-05-27 16:23:03.666,173.980
2018-05-27 16:23:03.759,173.530
2018-05-27 16:23:03.852,174.470
2018-05-27 16:23:04.009,175.820
2018-05-27 16:23:04.097,176.530
2018-05-27 16:23:04.181,178.570
2018-05-27 16:23:04.274,178.880
2018-05-27 16:23:04.451,180.250
2018-05-27 16:23:04.544,182.140
2018-05-27 16:23:04.638,183.170
2018-05-27 16:23:04.731,183.890
2018-05-27 16:23:04.824,184.530
2018-05-27 16:23:05.079,185.950
2018-05-27 16:23:05.163,184.940
2018-05-27 16:23:05.340,186.950
2018-05-27 16:23:05.433,187.570
2018-05-27 16:23:05.526,187.580
2018-05-27 16:23:05.619,187.660
2018-05-27 16:23:05.712,189.520
2018-05-27 16:23:05.805,189.730
2018-05-27 16:23:05.899,190.200
2018-05-27 16:23:06.051,191.110
2018-05-27 16:23:06.144,191.200
2018-05-27 16:23:06.237,192.010
2018-05-27 16:23:06.405,193.320
2018-05-27 16:23:06.498,193.270
2018-05-27 16:23:06.768,195.470
2018-05-27 16:23:06.861,197.360
2018-05-27 16:23:07.023,198.040
2018-05-27 16:23:07.116,197.490
2018-05-27 16:23:07.209,198.510
2018-05-27 16:23:07.302,199.570
2018-05-27 16:23:07.479,200.830
2018-05-27 16:23:07.666,200.940
2018-05-27 16:23:07.749,201.270
2018-05-27 16:23:08.181,203.660
2018-05-27 16:23:08.274,204.960
2018-05-27 16:23:08.535,205.330
2018-05-27 16:23:08.628,207.880
2018-05-27 16:23:08.722,206.500
2018-05-27 16:23:08.815,208.600
2018-05-27 16:23:08.908,208.030
2018-05-27 16:23:09.163,208.590
2018-05-27 16:23:09.433,207.130
2018-05-27 16:23:09.712,203.900
2018-05-27 16:23:09.805,201.150
2018-05-27 16:23:09.898,200.150
2018-05-27 16:23:10.060,198.880
2018-05-27 16:23:10.153,195.950
2018-05-27 16:23:10.247,195.590
2018-05-27 16:23:10.331,194.610
2018-05-27 16:23:10.424,191.830
2018-05-27 16:23:10.507,191.580
2018-05-27 16:23:10.787,186.560
2018-05-27 16:23:10.871,185.960
2018-05-27 16:23:11.032,184.860
2018-05-27 16:23:11.126,183.640
2018-05-27 16:23:11.386,181.570
2018-05-27 16:23:11.759,177.900
2018-05-27 16:23:12.098,175.660
2018-05-27 16:23:12.275,175.190
2018-05-27 16:23:12.452,176.180
2018-05-27 16:23:12.545,175.310
2018-05-27 16:23:12.815,176.270
2018-05-27 16:23:13.070,175.080
2018-05-27 16:23:13.342,175.870
2018-05-27 16:23:13.610,176.210
2018-05-27 16:23:13.703,175.910
2018-05-27 16:23:13.796,177.210
2018-05-27 16:23:13.889,176.780
2018-05-27 16:23:14.144,176.260
