timestamp,value
2018-05-27 16:23:00.617,144.140
2018-05-27 16:23:00.711,144.820
2018-05-27 16:23:00.897,146.590
2018-05-27 16:23:01.059,148.030
2018-05-27 16:23:01.152,150.170
2018-05-27 16:23:01.245,149.780
2018-05-27 16:23:01.338,152.100
2018-05-27 16:23:01.431,152.840
2018-05-27 16:23:01.618,154.640
2018-05-27 16:23:01.795,158.460
2018-05-27 16:23:02.049,159.620
2018-05-27 16:23:02.236,158.680
2018-05-27 16:23:02.329,162.260
2018-05-27 16:23:02.413,161.970
2018-05-27 16:23:02.506,162.490
2018-05-27 16:23:02.590,162.000
2018-05-27 16:23:02.683,164.100
2018-05-27 16:23:02.776,163.960
2018-05-27 16:23:02.869,163.660
2018-05-27 16:23:03.124,164.800
2018-05-27 16:23:03.217,167.950
2018-05-27 16:23:03.310,167.210
2018-05-27 16:23:03.403,166.890
2018-05-27 16:23:03.497,169.060
2018-05-27 16:23:03.674,171.040
2018-05-27 16:23:03.767,171.810
2018-05-27 16:23:03.860,171.610
2018-05-27 16:23:04.022,171.620
2018-05-27 16:23:04.115,174.200
2018-05-27 16:23:04.394,175.660
2018-05-27 16:23:04.478,176.070
2018-05-27 16:23:04.664,179.200
2018-05-27 16:23:04.757,178.550
2018-05-27 16:23:04.850,179.130
2018-05-27 16:23:05.012,179.190
2018-05-27 16:23:05.199,180.100
2018-05-27 16:23:05.292,183.080
2018-05-27 16:23:05.376,183.140
2018-05-27 16:23:05.469,184.810
2018-05-27 16:23:05.562,184.390
2018-05-27 16:23:05.748,185.780
2018-05-27 16:23:05.841,187.620
2018-05-27 16:23:06.003,187.550
2018-05-27 16:23:06.096,188.080
2018-05-27 16:23:06.189,190.730
2018-05-27 16:23:06.282,190.190
2018-05-27 16:23:06.367,191.880
2018-05-27 16:23:06.459,191.590
2018-05-27 16:23:06.547,192.550
2018-05-27 16:23:06.720,194.080
2018-05-27 16:23:06.804,193.450
2018-05-27 16:23:06.897,193.960
2018-05-27 16:23:07.143,196.750
2018-05-27 16:23:07.236,196.880
2018-05-27 16:23:07.422,197.740
2018-05-27 16:23:07.506,197.960
