timestamp,value
2018-05-27 16:23:00.498,154.530
2018-05-27 16:23:00.591,155.210
2018-05-27 16:23:00.684,156.000
2018-05-27 16:23:00.778,156.940
2018-05-27 16:23:00.870,157.600
2018-05-27 16:23:01.032,158.700
2018-05-27 16:23:01.218,160.600
2018-05-27 16:23:01.312,160.700
2018-05-27 16:23:01.399,161.800
2018-05-27 16:23:01.489,162.860
2018-05-27 16:23:01.582,163.600
2018-05-27 16:23:01.675,164.330
2018-05-27 16:23:01.768,165.070
2018-05-27 16:23:01.857,165.870
2018-05-27 16:23:02.014,166.540
2018-05-27 16:23:02.107,167.410
2018-05-27 16:23:02.200,168.230
2018-05-27 16:23:02.293,169.020
2018-05-27 16:23:02.386,170.010
2018-05-27 16:23:02.479,170.800
2018-05-27 16:23:02.572,171.230
2018-05-27 16:23:02.759,172.990
2018-05-27 16:23:03.004,174.910
2018-05-27 16:23:03.097,175.540
2018-05-27 16:23:03.191,176.460
2018-05-27 16:23:03.284,176.860
2018-05-27 16:23:03.377,177.760
2018-05-27 16:23:03.554,179.300
2018-05-27 16:23:03.639,180.420
2018-05-27 16:23:03.824,181.860
2018-05-27 16:23:03.917,182.680
2018-05-27 16:23:04.172,184.040
2018-05-27 16:23:04.265,184.820
2018-05-27 16:23:04.358,184.790
2018-05-27 16:23:04.452,185.810
2018-05-27 16:23:04.545,186.210
2018-05-27 16:23:04.638,186.980
2018-05-27 16:23:04.731,187.110
2018-05-27 16:23:04.815,187.540
2018-05-27 16:23:04.908,188.330
2018-05-27 16:23:05.070,188.800
2018-05-27 16:23:05.256,189.820
2018-05-27 16:23:05.349,190.050
2018-05-27 16:23:05.442,191.290
2018-05-27 16:23:05.536,191.460
2018-05-27 16:23:05.619,192.040
2018-05-27 16:23:05.712,192.700
2018-05-27 16:23:05.796,192.830
2018-05-27 16:23:05.889,193.180
2018-05-27 16:23:06.051,193.980
2018-05-27 16:23:06.145,194.340
2018-05-27 16:23:06.238,194.310
2018-05-27 16:23:06.331,195.070
2018-05-27 16:23:06.414,195.220
2018-05-27 16:23:06.591,196.210
2018-05-27 16:23:06.768,197.180
2018-05-27 16:23:06.861,198.050
2018-05-27 16:23:07.014,198.250
2018-05-27 16:23:07.107,199.020
2018-05-27 16:23:07.200,198.940
2018-05-27 16:23:07.386,199.620
2018-05-27 16:23:07.479,200.090
2018-05-27 16:23:07.573,199.990
2018-05-27 16:23:07.750,201.930
2018-05-27 16:23:07.843,202.180
2018-05-27 16:23:08.265,203.610
2018-05-27 16:23:08.358,203.290
2018-05-27 16:23:08.442,202.470
2018-05-27 16:23:08.722,201.290
2018-05-27 16:23:08.806,200.660
2018-05-27 16:23:09.154,198.730
2018-05-27 16:23:09.340,198.490
2018-05-27 16:23:09.424,197.130
2018-05-27 16:23:09.517,194.950
2018-05-27 16:23:09.610,193.730
2018-05-27 16:23:09.703,193.240
2018-05-27 16:23:09.796,191.660
2018-05-27 16:23:09.889,191.470
2018-05-27 16:23:10.051,191.080
2018-05-27 16:23:10.144,190.330
2018-05-27 16:23:10.237,188.780
2018-05-27 16:23:10.331,188.630
2018-05-27 16:23:10.414,187.310
2018-05-27 16:23:10.508,185.790
2018-05-27 16:23:10.778,182.600
2018-05-27 16:23:10.871,181.200
2018-05-27 16:23:11.033,179.920
2018-05-27 16:23:11.126,178.170
2018-05-27 16:23:11.210,177.560
2018-05-27 16:23:11.303,176.990
2018-05-27 16:23:11.489,176.070
2018-05-27 16:23:11.582,175.810
2018-05-27 16:23:11.675,175.410
2018-05-27 16:23:11.768,175.080
2018-05-27 16:23:11.852,173.800
2018-05-27 16:23:12.014,173.500
2018-05-27 16:23:12.098,172.720
2018-05-27 16:23:12.191,172.790
2018-05-27 16:23:12.284,173.470
2018-05-27 16:23:12.466,174.660
2018-05-27 16:23:12.554,174.900
2018-05-27 16:23:12.638,175.190
2018-05-27 16:23:12.732,175.500
2018-05-27 16:23:12.815,176.290
2018-05-27 16:23:12.908,177.570
2018-05-27 16:23:13.070,177.890
2018-05-27 16:23:13.163,178.240
2018-05-27 16:23:13.257,178.920
2018-05-27 16:23:13.350,179.160
2018-05-27 16:23:13.442,179.920
2018-05-27 16:23:13.536,180.430
2018-05-27 16:23:13.629,181.160
2018-05-27 16:23:13.722,181.960
2018-05-27 16:23:13.806,182.640
2018-05-27 16:23:14.061,183.140
2018-05-27 16:23:14.154,183.660
2018-05-27 16:23:14.247,184.340
2018-05-27 16:23:14.340,185.250
2018-05-27 16:23:14.433,185.170
2018-05-27 16:23:14.526,185.480
2018-05-27 16:23:14.619,186.080
2018-05-27 16:23:14.796,187.120
2018-05-27 16:23:14.890,187.690
2018-05-27 16:23:15.145,188.600
2018-05-27 16:23:15.238,189.260
2018-05-27 16:23:15.331,189.600
