58980694.0 154.49 0
58980787.0 155.43 0
58980880.0 156.47 0
58981042.0 156.65 0
58981135.0 158.07 0
58981219.0 159.14 0
58981312.0 159.45 0
58981405.0 160.74 0
58981591.0 162.07 1
58981684.0 163.08 1
58981768.0 162.94 0
58982024.0 165.17 1
58982200.0 166.77 1
58982293.0 168.07 1
58982387.0 168.71 1
58982573.0 170.37 1
58982666.0 171.09 0
58982750.0 172.42 1
58982844.0 172.86 0
58982927.0 174.44 1
58983088.0 174.32 0
58983182.0 175.29 0
58983359.0 176.91 0
58983536.0 178.34 0
58983620.0 178.99 0
58983796.0 180.49 0
58983890.0 181.71 0
58984051.0 181.88 0
58984145.0 183.28 1
58984238.0 183.75 0
58984331.0 184.54 0
58984424.0 184.82 0
58984517.0 185.56 0
58984601.0 185.68 0
58984694.0 186.42 0
58984787.0 187.29 0
58984880.0 187.9 0
58985042.0 187.82 0
58985135.0 188.61 0
58985228.0 188.83 0
58985322.0 190.34 0
58985601.0 192.39 1
58985778.0 192.92 0
58986219.0 194.57 0
58986406.0 195.78 0
58986499.0 195.78 0
58986583.0 196.64 0
58986853.0 197.96 0
58987015.0 198.88 0
58987108.0 199.24 0
58987294.0 200.27 0
58987387.0 201.41 0
58987648.0 202.37 0
58987741.0 201.74 0
58987928.0 203.04 0
58988080.0 203.52 0
58988164.0 204.04 0
58988257.0 204.67 0
58988443.0 206.05 0
58988536.0 206.59 0
58988620.0 206.98 0
58988797.0 207.08 0
58988890.0 208.22 0
58989052.0 208.01 0
58989238.0 208.41 0
58989331.0 209.54 0
58989518.0 207.41 0
58989695.0 202.76 0
58989788.0 200.8 0
58989881.0 198.63 0
58990043.0 195.97 0
58990136.0 193.86 0
58990229.0 192.65 0
58990322.0 191.47 0
58990415.0 191.21 0
58990509.0 189.89 0
58990695.0 188.28 0
58990779.0 187.96 0
58990872.0 186.94 0
58991127.0 184.38 0
58991313.0 182.92 0
58991406.0 183.31 0
58991499.0 183.68 0
58991769.0 184.96 0
58992024.0 185.28 0
58992117.0 185.9 0
58992490.0 185.27 0
58992583.0 185.45 0
58993015.0 187.47 0
58993295.0 188.59 0
58993388.0 189.86 0
58993481.0 189.93 0
58993574.0 190.12 0
58993658.0 190.23 0
58993751.0 190.46 0
58993844.0 191.46 0
58994006.0 192.13 0
58994099.0 192.46 0
58994192.0 192.49 0
58994285.0 192.34 0
58994379.0 192.45 0
58994472.0 193.09 0
58994565.0 194.24 0
58994742.0 194.52 0
58994835.0 194.9 0
58994928.0 194.86 0
58995090.0 194.92 0
58995183.0 194.77 0
58995271.0 194.67 0
58995360.0 195.74 0
58995445.0 195.17 0
58995537.0 196.61 0
58995621.0 196.48 0
58995799.0 196.83 0
58995886.0 196.81 0
58996044.0 198.42 0
58996137.0 198.76 0
58996230.0 198.79 0
58996323.0 198.79 0
58996509.0 200.17 0
58996603.0 200.3 0
58996696.0 201.39 0
58996789.0 201.3 0
58996882.0 202.31 0
58997035.0 203.21 0
58997127.0 203.42 0
58997221.0 202.59 0
58997314.0 202.04 0
58997407.0 201.19 0
58997593.0 198.59 0
58997761.0 197.26 0
58997854.0 196.75 0
58998016.0 196.64 0
58998109.0 195.43 0
