timestamp,value
2018-05-27 16:23:00.627,152.210
2018-05-27 16:23:00.813,153.680
2018-05-27 16:23:00.906,154.230
2018-05-27 16:23:01.068,155.030
2018-05-27 16:23:01.255,157.170
2018-05-27 16:23:01.348,158.040
2018-05-27 16:23:01.441,158.490
2018-05-27 16:23:01.534,159.400
2018-05-27 16:23:01.618,159.970
2018-05-27 16:23:01.711,161.150
2018-05-27 16:23:01.804,161.470
2018-05-27 16:23:01.897,162.590
2018-05-27 16:23:02.059,163.630
2018-05-27 16:23:02.152,164.450
2018-05-27 16:23:02.245,165.440
2018-05-27 16:23:02.432,167.300
2018-05-27 16:23:02.525,167.420
2018-05-27 16:23:02.609,168.840
2018-05-27 16:23:02.702,169.470
2018-05-27 16:23:02.795,170.380
2018-05-27 16:23:02.888,171.650
2018-05-27 16:23:03.050,171.660
2018-05-27 16:23:03.143,173.240
2018-05-27 16:23:03.237,174.490
2018-05-27 16:23:03.422,175.370
2018-05-27 16:23:03.515,176.320
2018-05-27 16:23:03.590,177.010
2018-05-27 16:23:03.702,178.520
2018-05-27 16:23:03.795,179.720
2018-05-27 16:23:03.888,180.490
2018-05-27 16:23:04.050,180.850
2018-05-27 16:23:04.143,181.890
2018-05-27 16:23:04.236,182.270
2018-05-27 16:23:04.329,183.010
2018-05-27 16:23:04.422,183.280
2018-05-27 16:23:04.516,183.840
2018-05-27 16:23:04.599,184.950
2018-05-27 16:23:04.687,185.240
2018-05-27 16:23:04.860,185.560
2018-05-27 16:23:05.022,185.530
2018-05-27 16:23:05.208,185.820
2018-05-27 16:23:05.302,186.580
2018-05-27 16:23:05.385,187.610
2018-05-27 16:23:05.478,188.260
2018-05-27 16:23:05.562,188.060
2018-05-27 16:23:05.749,189.130
2018-05-27 16:23:05.837,189.470
2018-05-27 16:23:06.003,190.770
2018-05-27 16:23:06.087,190.430
2018-05-27 16:23:06.180,191.530
2018-05-27 16:23:06.274,192.070
2018-05-27 16:23:06.367,192.200
2018-05-27 16:23:06.460,192.540
2018-05-27 16:23:06.544,193.460
2018-05-27 16:23:06.721,193.630
2018-05-27 16:23:07.069,193.640
2018-05-27 16:23:07.162,193.530
2018-05-27 16:23:07.255,194.020
2018-05-27 16:23:07.348,194.430
